order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer
ORD012076,ID2242869363,2019-06-24,Bakers,"[('iStream', 1), ('Lucent 330S', 2), ('pearTV', 1)]",8920.0,68.29,-37.812230299999996,145.0159644,0,8988.29,Winter,True,1.8402,phone wont even turn on. i had this phone put up after receiving...wont charge or even come on.,0.0
ORD213257,ID3313210933,2019-02-04,Nickolson,"[('Olivia x460', 1), ('Alcon 10', 2), ('Universe Note', 2)]",26025.0,66.83,-37.8180323,144.9668595,25,19585.58,Summer,False,0.2448,great phone had some bugs to work out when new,1.0
ORD016866,ID6167247299,2019-07-20,Nickolson,"[('iAssist Line', 2), ('Olivia x460', 2), ('Alcon 10', 2), ('Thunder line', 1)]",26980.0,64.59000000000015,-37.8193282,144.9604993,5,25695.59,Winter,False,0.8001,"really good, but even more expensive this is a great phone! screen, design, camera, you won't have complains. except that there are options almost as good as that for a lot less money.",1.0
ORD482498,ID1217532917,2019-04-04,Thompson,"[('Thunder line', 1), ('Alcon 10', 2)]",20080.0,78.34,-37.818473499999996,144.9486815,0,20158.34,Autumn,True,0.6611,enjoyed entire thunder experience,1.0
ORD267048,ID0052600095,2019-01-17,Thompson,"[('iAssist Line', 2), ('Thunder line', 2), ('Lucent 330S', 2)]",11270.0,63.57,-37.8026916,144.95606,0,11333.57,Summer,False,1.3638,doesn't work with att 4g. no band 71 as previously stated. this phone will absolutely not work on att 4g.,0.0
ORD038021,ID0579505257,2019-08-10,Thompson,"[('Olivia x460', 2), ('Candle Inferno', 1), ('Alcon 10', 2), ('iStream', 2)]",21080.0,61.19,-37.81497529999999,144.95061940000005,5,20087.19,Winter,False,0.4039,price vs quality you get what you paid for $100.00 worth,1.0
ORD042493,ID0370241633,2019-12-26,Nickolson,"[('Alcon 10', 2), ('Thunder line', 2), ('Candle Inferno', 2)]",23120.0,107.82,-37.7993191,144.97025259999995,15,19759.82,Summer,True,2.1466,dual sim works good need the dual sim function for international travel.,1.0
ORD023050,ID3215192026,2019-03-04,Thompson,"[('Olivia x460', 2), ('Thunder line', 1), ('Alcon 10', 2)]",22530.0,64.91,-37.8089529,144.9463694,5,21468.41,Autumn,False,0.4187,love it works great. looks new no complaints,1.0
ORD454482,ID0634780266,2019-11-13,Thompson,"[('Universe Note', 1), ('Alcon 10', 1), ('Thunder line', 1)]",14580.0,75.5,-37.8120843,144.9384611,25,11010.5,Spring,False,0.7598,five stars good super,1.0
ORD203067,ID0202520404,2019-07-08,Thompson,"[('Candle Inferno', 2), ('Universe Note', 1), ('Toshika 750', 2)]",12950.0,86.1,-37.8029182,144.9281234,25,9798.6,Winter,True,1.9888,five stars great phone.,1.0
ORD047092,ID0579992983,2019-06-24,Thompson,"[('Lucent 330S', 1), ('Candle Inferno', 1), ('Olivia x460', 2)]",4110.0,61.95,-37.807383200000004,144.94148769999995,0,4171.95,Winter,True,0.7666,🤨 used,0.0
ORD355245,ID0591432437,2019-03-03,Nickolson,"[('Candle Inferno', 2), ('iStream', 2), ('Thunder line', 1)]",3340.0,78.0,-37.8190672,144.9655408,0,3418.0,Autumn,True,0.3565,amazing came on time . no scratches. came with everything expected. works great. i have have mine for three months now and it works great. highly suggest getting a protective case.,1.0
ORD218577,ID0781005372,2019-01-26,Thompson,"[('Lucent 330S', 2), ('Thunder line', 2), ('Universe Note', 2), ('Toshika 750', 1)]",18040.0,79.2,-37.8054045,144.9520045,5,17217.2,Summer,True,0.9182,"two bricks in four months the first phone bricked itself after two weeks, the replacement bricked itself after two months.",0.0
ORD148775,ID0331164165,2019-09-07,Nickolson,"[('Lucent 330S', 1), ('pearTV', 2)]",13850.0,111.91,-37.7997185,144.97096100000005,5,13269.41,Spring,True,2.1049,the battery is reasonably good considering this is a used phone the phone works well. the appearance is as those described in advertisement. the battery is reasonably good considering this is a used phone.,1.0
ORD194250,ID3676171113,2019-11-22,Bakers,"[('Universe Note', 1), ('pearTV', 1), ('Candle Inferno', 2), ('iAssist Line', 1)]",12845.0,96.12,-37.8196201,145.01549530000003,15,11014.37,Spring,True,2.0792,"i wanted a small tablet to read news and watch videos. i have digico gold, so i figured why not, it is really cheap. well, i believe you get what you pay for. this inferno tablet froze on me, when i only had one thing open. i am very disappointed. it also is very slow when you rotate the screen. ugh! i will be returning it.",0.0
ORD229034,ID0581710140,2019-11-06,Thompson,"[('Candle Inferno', 2), ('pearTV', 1)]",7170.0,69.72,-37.8051063,144.9282488,10,6522.72,Spring,False,1.8572,please don't buy please don't buy. this phone is very slow in connection. i was cheap. i got what i paid. this is the worst phone. xaiomi - cheap chinese pos .,1.0
ORD141150,ID1479930093,2019-04-10,Thompson,"[('pearTV', 2), ('iAssist Line', 2)]",17070.0,80.44,-37.821115,144.9548862,10,15443.44,Autumn,True,1.1643,i love the battery life it last all day i purchased mine from ebay it's worth the money for a budget phone i love it 💙,1.0
ORD167955,ID6167254974,2019-03-12,Nickolson,"[('Candle Inferno', 2), ('pearTV', 2), ('Olivia x460', 1), ('Thunder line', 1)]",16885.0,76.18,-37.818112,144.97000930000004,10,15272.68,Autumn,True,0.0672,great purchase this phone arrived earlier than expected and is in near perfect condition. only slight nick on side. battery holds charge. no issues,1.0
ORD270696,ID2422392864,2019-09-24,Thompson,"[('Universe Note', 2), ('pearTV', 2), ('iAssist Line', 1), ('Candle Inferno', 2)]",22605.0,82.35,-37.8001964,144.93381340000005,15,19296.6,Spring,False,1.8133,like new as close to brand new as you can get especially for the price.,1.0
ORD465635,ID1715985894,2019-11-04,Nickolson,"[('Universe Note', 2), ('Alcon 10', 2)]",24800.0,76.93,-37.8230989,144.9622591,15,21156.93,Spring,False,0.8139,it wasn’t like a used one at all great product and is like new,1.0
ORD479180,ID6167191169,2019-11-15,Nickolson,"[('Lucent 330S', 2), ('iAssist Line', 2), ('Candle Inferno', 2), ('Alcon 10', 1)]",16720.0,75.88,-37.816802100000004,144.9616241,15,14287.88,Spring,False,0.7251,nice a little smaller than i expected other than that so far so good. easy activation with metro/tmobile,1.0
ORD154959,ID0294638102,2019-09-05,Thompson,"[('Alcon 10', 2), ('Thunder line', 1)]",20080.0,70.59,-37.8116759,144.9454851,10,18142.59,Spring,False,0.1781,easy to use the batter dosent stay charged long enough,1.0
ORD476340,ID3967630073,2019-04-04,Thompson,"[('pearTV', 2), ('Toshika 750', 1), ('Universe Note', 1)]",20390.0,66.65,-37.8177321,144.9511468,15,17398.15,Autumn,False,0.6676,this phone is the best phone on the market for it's price . hands down best phone iv owned in a very long time. great battery life and really fast . camera takes amazing shots and and amazing video. i hope to see what other amazing phones xiaomi makes .,1.0
ORD244949,ID0129291097,2019-12-23,Bakers,"[('Olivia x460', 1), ('Thunder line', 1)]",3405.0,69.90999999999985,-37.805336600000004,144.9959967,0,3474.91,Summer,False,0.523,"i was looking for a tablet within a reasonable price range, after doing a little research i decided to give the candle a try and it was a great decision! it has so many uses and makes it so much easier to get things done than using my phone. i would recommend for any age.",1.0
ORD075056,ID0440061345,2019-07-16,Bakers,"[('pearTV', 1), ('Toshika 750', 2)]",14950.0,76.75,-37.8148302,144.9905368,5,14279.25,Winter,True,0.6783,ok ok,1.0
ORD369090,ID6167441086,2019-11-07,Nickolson,"[('pearTV', 1), ('Candle Inferno', 1)]",6740.0,82.36,-37.815505200000004,144.96628169999997,15,5811.36,Spring,True,0.4483,"crap phone lasted about one week, total piece of junk",0.0
ORD471653,ID0260907394,2019-02-13,Bakers,"[('Toshika 750', 1), ('Thunder line', 1)]",6500.0,106.24,-37.8235237,145.0122023,15,5631.24,Summer,True,2.1201,it work good good phone,1.0
ORD062651,ID0581704398,2019-11-27,Thompson,"[('Lucent 330S', 1), ('iAssist Line', 1)]",3455.0,106.94000000000005,-37.8101861,144.93057980000003,5,3389.19,Spring,True,1.4763,three stars speaker has obviously been blown out. battery is alright. dies half way through day.,1.0
ORD307387,ID5884356155,2019-12-09,Thompson,"[('Toshika 750', 1), ('Candle Inferno', 2), ('Thunder line', 2), ('Lucent 330S', 2)]",12000.0,81.98,-37.8249499,144.9333453,25,9081.98,Summer,False,1.8232,"four stars bought this for my teen, he loves it!",1.0
ORD320737,ID0560985135,2019-04-14,Thompson,"[('iStream', 2), ('Olivia x460', 2), ('Lucent 330S', 2)]",5210.0,65.18,-37.81787670000001,144.9465948,25,3972.68,Autumn,False,0.5807,"love it easy to use, really like using it",1.0
ORD427410,ID0060092157,2019-06-30,Nickolson,"[('iAssist Line', 2), ('Alcon 10', 1), ('Olivia x460', 2)]",15850.0,63.34,-37.8180463,144.9771669,0,15913.34,Winter,False,0.6725,"would buy again had some problems with the delivery and usps, but overall nice phone.",1.0
ORD125758,ID2174963246,2019-05-13,Thompson,"[('iAssist Line', 1), ('pearTV', 2), ('Candle Inferno', 1)]",15275.0,50.39,-37.819027899999995,144.95433799999995,25,11506.64,Autumn,False,0.9534,one star faulty screen. had a line on it.,0.0
ORD473698,ID5427967025,2019-04-12,Thompson,"[('Olivia x460', 1), ('iStream', 1), ('Universe Note', 1), ('Thunder line', 1)]",7005.0,84.09,-37.80065070000001,144.95770919999995,25,5337.84,Autumn,True,1.633,nice good phone,1.0
ORD481237,ID2975544032,2019-09-10,Bakers,"[('Olivia x460', 1), ('pearTV', 1), ('Candle Inferno', 2)]",8395.0,84.21,-37.81168529999999,144.9913913,10,7639.71,Spring,True,0.3866,"battery on ""new"" phone not as good as a used phonbe of same make and model clearly not oem parts. battery on ""new"" phone not as good as a used phonbe of same make and model. i feel like i was ripped off. avoid re-cell",0.0
ORD036592,ID0580320377,2019-04-24,Thompson,"[('iAssist Line', 2), ('Thunder line', 2)]",8810.0,87.77,-37.8041355,144.9177199,10,8016.77,Autumn,True,2.7506,"great phone for the price i upgraded from a huawei mate 9 and love how much lighter this phone is. even though it's not metal covering etc, it's still very durable (i've dropped it many times, but have a spigen phone case and screen protector). especially for the price!",1.0
ORD021959,ID3065030524,2019-10-14,Bakers,"[('Olivia x460', 2), ('pearTV', 2)]",15070.0,103.35,-37.8018847,145.00195019999995,0,15173.35,Spring,True,1.0791,great great,1.0
ORD238300,ID0304536720,2019-07-13,Bakers,"[('pearTV', 1), ('Universe Note', 2), ('Lucent 330S', 1), ('Toshika 750', 2)]",23080.0,68.43999999999869,-37.82363970000001,145.0100076,25,17378.44,Winter,True,1.9987,died within 3 months! it's only 4 days past return window too! purchased this new phone in november 2016. it died today 2/4/17. it won't charge or turn on. i maintained it meticulously in a case and treated it with tlc.,0.0
ORD409012,ID0583473316,2019-03-25,Bakers,"[('Universe Note', 1), ('Lucent 330S', 1), ('Thunder line', 2), ('pearTV', 1)]",15350.0,64.19000000000051,-37.80560300000001,144.99482790000005,15,13111.69,Autumn,False,0.4903,great buy works like new,1.0
ORD270163,ID5694419767,2019-05-02,Nickolson,"[('iStream', 2), ('Thunder line', 2), ('Universe Note', 2)]",11560.0,63.20999999999913,-37.811807,144.9734053,0,11623.21,Autumn,False,0.8282,phone is great we use the phone to test our android apps. phone is great,1.0
ORD182035,ID2371477800,2019-11-03,Bakers,"[('pearTV', 1), ('Olivia x460', 1), ('Universe Note', 1), ('Candle Inferno', 1)]",11415.0,106.11,-37.8016819,144.98138640000005,25,8667.36,Spring,True,1.5295,gamers must get it i really wish i could expand the memory,1.0
ORD201205,ID4120677316,2019-07-26,Nickolson,"[('Candle Inferno', 1), ('iStream', 1), ('iAssist Line', 2), ('Toshika 750', 1)]",9350.0,66.57,-37.8099666,144.9645969,25,7079.07,Winter,False,1.0547,one of the best phones from olivia one of the best phones from olivia. it has almost all the good stuff a phone can have.,1.0
ORD080619,ID0122741213,2019-07-25,Nickolson,"[('Olivia x460', 2), ('Universe Note', 2), ('Toshika 750', 1)]",13670.0,65.08,-37.8242093,144.9569549,0,13735.08,Winter,True,1.2718,"this phone i bought it new and it last 2 ... this phone i bought it new and it last 2 months , i believe it was used ... really disappointing",0.0
ORD188005,ID0711763999,2019-09-05,Thompson,"[('Lucent 330S', 1), ('iStream', 1), ('Universe Note', 2), ('Alcon 10', 1)]",17230.0,71.8,-37.81406629999999,144.9446655,10,15578.8,Spring,False,0.2621,"great phone for the price awesome phone for the price, beautiful display, great camera, and audio. the fingerprint isn't great though and face scans its not as fast but if you are willing to live with that you can save a lot of money and still have a great phone.",1.0
ORD044465,ID0778827314,2019-12-20,Thompson,"[('Lucent 330S', 1), ('Thunder line', 2)]",5590.0,98.69,-37.801975799999994,144.9577135,10,5129.69,Summer,True,1.5147,"great product working great, unlocked,",1.0
ORD498023,ID0846571197,2019-01-13,Nickolson,"[('Olivia x460', 2), ('pearTV', 1), ('iStream', 2), ('Toshika 750', 1)]",13380.0,69.75,-37.8183749,144.9687572,25,10104.75,Summer,True,0.07400000000000001,"i will forever live with regret after purchasing this phone horrible phone, constantly disconnects from wifi no matter where i am. i even needed to turn off my wifi and use my own data to write this review. constant pop ups on screen for advertisements? never saw that before. do not buy",0.0
ORD190559,ID3366919132,2019-05-06,Bakers,"[('Universe Note', 2), ('pearTV', 2), ('Toshika 750', 2)]",28160.0,82.86,-37.8107842,145.0163236,5,26834.86,Autumn,True,1.857,clean android experience love the face unlock and the assistant that runs on your phones hardware. narrower design from the pixel 2 xl is nice for holding.,1.0
ORD334193,ID1132014819,2019-10-01,Thompson,"[('Universe Note', 2), ('Toshika 750', 2), ('Lucent 330S', 2)]",18000.0,99.35,-37.8178984,144.9462477,15,15399.35,Spring,True,0.5861,"mom go's high tech so far this phone works as expedited and a great buy , i was looking for a phone that didn't cost too much and provided up-to-date add on's",1.0
ORD192504,ID2469584359,2019-04-03,Bakers,"[('Alcon 10', 2), ('Candle Inferno', 2)]",18760.0,80.09,-37.799920799999995,144.9878654,0,18840.09,Autumn,True,1.2952,love it,1.0
ORD058575,ID0591393655,2019-02-18,Nickolson,"[('iStream', 1), ('Alcon 10', 2), ('Toshika 750', 1)]",22370.0,91.83,-37.8197685,144.9615562,10,20224.83,Summer,True,0.7151,"nice device a nice cellphone for a person like me, that like to have a basic mobile phone just for talk and easy to carry out.",1.0
ORD388364,ID6167441031,2019-07-28,Thompson,"[('iAssist Line', 2), ('Thunder line', 1), ('Universe Note', 1), ('Toshika 750', 2)]",18720.0,81.14,-37.8093346,144.96089030000005,5,17865.14,Winter,True,1.2711,"this is a terrific tablet at a great price. the quality is excellent, the price is right, it has tons of storage capacity. and oh, did i mention that it's cheap? (cheap for a tablet, that is.)",1.0
ORD236230,ID0581717087,2019-08-20,Thompson,"[('Universe Note', 2), ('Lucent 330S', 1), ('Alcon 10', 2)]",26030.0,64.64,-37.8051953,144.9331841,5,24793.14,Winter,True,1.4779,"phone not good had a hard to time to charge it up, now it is blank not working at all, had to switch phone, need to ship it back.",0.0
ORD060675,ID6097143772,2019-05-04,Bakers,"[('Universe Note', 2), ('Lucent 330S', 1)]",8130.0,81.32,-37.8023964,145.0040747,0,8211.32,Autumn,True,1.1491,five stars great.,1.0
ORD333297,ID0541399559,2019-09-16,Thompson,"[('Lucent 330S', 1), ('Thunder line', 1), ('pearTV', 1), ('Olivia x460', 2)]",12170.0,111.11,-37.7939847,144.9469908,5,11672.61,Spring,True,2.0804,evrethig is fine very good device,1.0
ORD280489,ID0581755097,2019-06-23,Thompson,"[('pearTV', 2), ('Thunder line', 2), ('iStream', 2), ('Universe Note', 1)]",20730.0,61.36,-37.803968499999996,144.9175835,10,18718.36,Winter,False,2.7683,"one star no new,retread",0.0
ORD492590,ID0576859101,2019-07-05,Bakers,"[('Toshika 750', 2), ('Lucent 330S', 2), ('Candle Inferno', 1)]",11530.0,66.91,-37.824628499999996,144.9888834,15,9867.41,Winter,True,1.7219,"no working anymore . only few days ok awful!!, i was using the alcon for less than 2 months and suddenly blackout during charging !!, no crash no nothing inadmisible!!!!",0.0
ORD249657,ID6197211197,2019-03-06,Thompson,"[('iAssist Line', 2), ('pearTV', 1)]",10760.0,54.89,-37.814825899999995,144.9270956,15,9200.89,Autumn,False,1.7728,one star the phone kept on resetting itself and could not be used.,0.0
ORD306904,ID0594172806,2019-04-23,Nickolson,"[('pearTV', 2), ('Lucent 330S', 2), ('Toshika 750', 2), ('iStream', 2)]",24020.0,62.24,-37.8159881,144.9662227,10,21680.24,Autumn,False,0.4122,olivia has always amazed us over the past couple of years and i ... olivia has always amazed us over the past couple of years and i recently own a s7 edge and decided to order a s7 for someone. would definitely recommend,1.0
ORD464631,ID6202471436,2019-11-02,Nickolson,"[('pearTV', 2), ('Toshika 750', 1), ('Thunder line', 2)]",21300.0,102.85,-37.82241060000001,144.9811051,10,19272.85,Spring,True,1.1012,its complete garbage when it came it didnt turn on just kidding it was good,1.0
ORD048964,ID0593055580,2019-11-01,Nickolson,"[('Toshika 750', 1), ('iStream', 2), ('Lucent 330S', 2)]",7080.0,101.46,-37.811641200000004,144.9639439,10,6473.46,Spring,True,0.9178,easy to use tablet for every day use. additional apps can help increase productivity for work and daily use.,1.0
ORD203202,ID0207141375,2019-02-07,Thompson,"[('iStream', 1), ('Alcon 10', 2)]",18050.0,96.9,-37.8241184,144.9534812,0,18146.9,Summer,True,1.3932,five stars excellent condition,1.0
ORD055310,ID2174963258,2019-09-29,Thompson,"[('pearTV', 1), ('Universe Note', 1), ('Lucent 330S', 2), ('Candle Inferno', 1)]",12650.0,77.47,-37.8172872,144.95332630000001,25,9564.97,Spring,False,0.7527,"excellent phone very fast, not too big, not too small. very responsive, feels very nice and smooth in hand. nice to be the only one in the room with this phone and already has around 6-7 converts.",1.0
ORD388123,ID0777801149,2019-09-01,Thompson,"[('iStream', 2), ('Universe Note', 1), ('Candle Inferno', 2), ('iAssist Line', 1)]",6835.0,62.44,-37.8049635,144.9553767,0,6897.44,Spring,False,1.1271,it don’t show nothing,1.0
ORD281392,ID4716795144,2019-03-18,Thompson,"[('Universe Note', 2), ('Olivia x460', 2)]",9350.0,79.93,-37.8187257,144.9532843,0,9429.93,Autumn,True,0.8676,excellent i love my new phone...legit,1.0
ORD272202,ID2114973865,2019-06-03,Nickolson,"[('Thunder line', 1), ('Lucent 330S', 2)]",4640.0,84.14,-37.8268555,144.9890293,5,4492.14,Winter,True,1.944,"no flaws amazing. just astonishing picture, 3 cameras, 8 core processors. this phone is a beast",1.0
ORD067851,ID0363385474,2019-12-26,Thompson,"[('Candle Inferno', 2), ('Thunder line', 1), ('Olivia x460', 1), ('iStream', 2)]",4565.0,104.04,-37.79935089999999,144.9594941,25,3527.79,Summer,True,1.8421,good thank you,1.0
ORD291069,ID6167265883,2019-04-22,Nickolson,"[('iAssist Line', 1), ('Olivia x460', 2)]",4675.0,50.42000000000007,-37.81156729999999,144.9648796,0,4725.42,Autumn,False,0.8836,one star would not recommend purchasing this product.,0.0
ORD303400,ID2705192017,2019-06-13,Nickolson,"[('Toshika 750', 1), ('Lucent 330S', 1), ('iAssist Line', 1), ('Thunder line', 1)]",9955.0,62.94,-37.8213835,144.9694675,0,10017.94,Winter,False,0.3105,four stars thank yo u your a best seller,1.0
ORD387802,ID6167278774,2019-09-29,Thompson,"[('Alcon 10', 2), ('Lucent 330S', 2), ('Olivia x460', 1)]",21585.0,75.26,-37.812284399999996,144.95497980000005,0,21660.26,Spring,False,0.6971,"good small tablet for all purposes for reading, playing games",1.0
ORD253521,ID2189497204,2019-02-21,Nickolson,"[('pearTV', 2), ('Lucent 330S', 2), ('iAssist Line', 1)]",17305.0,78.49,-37.810842799999996,144.9729476,25,13057.24,Summer,True,0.9132,it looks really nice but the sim doesn't fit at all and it ... it looks really nice but the sim doesn't fit at all and it has duel sim slots so it's kinda tricky.,0.0
ORD407323,ID0026034529,2019-12-31,Thompson,"[('Universe Note', 1), ('Alcon 10', 1), ('Thunder line', 2), ('pearTV', 1)]",23070.0,93.15,-37.81270900000001,144.9568874,0,23163.15,Summer,True,0.8635,five stars awesome phone,1.0
ORD253985,ID1459448710,2019-11-09,Bakers,"[('iStream', 2), ('pearTV', 2), ('Universe Note', 2), ('Alcon 10', 2)]",37720.0,81.56,-37.819384,145.00835969999997,5,35915.56,Spring,False,1.5572,excellent phone! i don't have problem i love excellent phone! i don't have problem i love :),1.0
ORD240460,ID0579989564,2019-04-10,Thompson,"[('Lucent 330S', 2), ('Thunder line', 2), ('Toshika 750', 2)]",15460.0,79.43,-37.805949,144.94083730000003,15,13220.43,Autumn,True,0.9277,"i highly recommend the spot! i have it connected to the kasa camera and it is so convenient to just ask spot to, &#34;show me the camera&#34; when someone is at the door. love it! as soon as digico has a good sale on these again i will be getting another one! good job digico!",1.0
ORD041364,ID0844496533,2019-04-22,Thompson,"[('Lucent 330S', 1), ('iStream', 1), ('Toshika 750', 2)]",10020.0,66.23,-37.820274,144.9495398,0,10086.23,Autumn,False,0.8736,"not compatible with my system , free telephone from government. i lke this phone . but not compatible with my system,will not work .",1.0
ORD259065,ID5668009839,2019-02-07,Bakers,"[('iStream', 1), ('Thunder line', 2)]",4510.0,100.86,-37.8104218,145.01380469999995,15,3934.36,Summer,True,1.6341,five stars excelent the best cell im front ecuador,1.0
ORD417554,ID5002595081,2019-05-18,Thompson,"[('Alcon 10', 2), ('iAssist Line', 2), ('Lucent 330S', 1)]",23580.0,78.31,-37.8123395,144.9536984,15,20121.31,Autumn,True,0.5842,he wanted a better device for pokeman go purchased for father-in-law. he wanted a better device for pokeman go. battery life and screen are great. he is very happy.,1.0
ORD442898,ID0709966960,2019-11-06,Thompson,"[('Olivia x460', 1), ('Alcon 10', 2)]",19125.0,85.94,-37.8138381,144.9368164,15,16342.19,Spring,True,0.9109,one star doesn't work as described at all,0.0
ORD007739,ID4716795832,2019-09-05,Thompson,"[('Alcon 10', 2), ('iStream', 1), ('pearTV', 2)]",30670.0,76.51,-37.8190437,144.95262830000001,0,30746.51,Spring,False,0.8613,five stars impressed!!,1.0
ORD408441,ID0582798837,2019-09-11,Nickolson,"[('pearTV', 1), ('Thunder line', 2), ('Olivia x460', 1), ('Toshika 750', 1)]",16215.0,60.56,-37.819703999999994,144.9791275,0,16275.56,Spring,False,0.8511,does not read sim card phone says it’s unlocked but it does not read the sim card. frustrating when i paid $324 for the phone and now i have to mail it back and wait for a refund. and i know the sim card works because i put it back in my original phone and it works just fine. defective product.,0.0
ORD092236,ID0767747204,2019-12-09,Nickolson,"[('Olivia x460', 2), ('iAssist Line', 1), ('pearTV', 2), ('Universe Note', 2)]",24195.0,104.49,-37.8012351,144.97414740000005,0,24299.49,Summer,True,1.9743,the camera love this phone,1.0
ORD126278,ID2975216741,2019-02-12,Thompson,"[('Olivia x460', 2), ('Toshika 750', 2), ('Universe Note', 1), ('pearTV', 1)]",20850.0,81.86,-37.7992809,144.9592806,25,15719.36,Summer,False,1.8374,works as promised! came as listed works fine ... about 1 or 2 scratches but i don’t mind... works fine...i had to update it myself but that was ok...go ahead and buy this phone,1.0
ORD208270,ID1492169250,2019-02-19,Thompson,"[('Thunder line', 1), ('Universe Note', 2)]",9080.0,108.35,-37.7993692,144.9642043,25,6918.35,Summer,True,2.1129,five stars love my phone but seem to not be able to find a really sturdy case for protection.,1.0
ORD292838,ID3683319253,2019-07-05,Bakers,"[('Thunder line', 2), ('Toshika 750', 2), ('Universe Note', 1), ('iStream', 2)]",16750.0,47.66,-37.8129206,144.9913125,15,14285.16,Winter,False,0.4741,bad product! my phone dies within 3 hours and the proximity sensor doesn’t work. absolutely not worth the money i paid! very upset with the product,0.0
ORD190659,ID1479928147,2019-06-15,Thompson,"[('Olivia x460', 1), ('Universe Note', 2)]",8125.0,64.23,-37.8215784,144.9554098,25,6157.98,Winter,True,1.2332,read the description close international model will not work on any system i have tried,0.0
ORD043966,ID0575556336,2019-07-06,Nickolson,"[('Lucent 330S', 2), ('pearTV', 2), ('Universe Note', 2), ('Toshika 750', 2)]",30620.0,80.43,-37.824281,144.98510159999995,10,27638.43,Winter,True,1.5068,"great phone great price, buy 2 or 3 what's not to like? got it on a lightning deal too.",1.0
ORD392965,ID0778809779,2019-08-15,Thompson,"[('Lucent 330S', 1), ('iStream', 1), ('pearTV', 2)]",14000.0,81.07,-37.799738,144.9573739,15,11981.07,Winter,True,1.7014,five stars just what i needed i love this,1.0
ORD425651,ID0127544547,2019-04-22,Bakers,"[('Lucent 330S', 2), ('Universe Note', 2), ('pearTV', 2)]",21980.0,67.01,-37.802648100000006,145.0009241,5,20948.01,Autumn,False,0.9590000000000001,good looking excellent phone,1.0
ORD361113,ID2442297411,2019-06-14,Thompson,"[('Thunder line', 1), ('Alcon 10', 2), ('Olivia x460', 1)]",21305.0,64.07,-37.817725700000004,144.9518751,5,20303.82,Winter,False,0.7035,great good,1.0
ORD067347,ID0245532558,2019-04-05,Nickolson,"[('Toshika 750', 2), ('Olivia x460', 1), ('iStream', 2)]",10165.0,49.48999999999978,-37.811919399999994,144.96726030000005,0,10214.49,Autumn,False,0.7699,the structure of the phone has curvature the phone has no malfunction. but the structure of the phone has a clear curvature. the screen is raised. it bothered me so much,0.0
ORD284120,ID0317903926,2019-12-02,Thompson,"[('Alcon 10', 2), ('pearTV', 1), ('Lucent 330S', 1), ('iStream', 1)]",25590.0,95.34,-37.8079086,144.9591118,0,25685.34,Summer,True,1.1845,mid range priced phone works better than i thought it would great price for what it is. works beautifully as intended. international version started in spanish very intuitive changing to my language.,1.0
ORD387508,ID0579498247,2019-12-24,Thompson,"[('Candle Inferno', 2), ('iAssist Line', 1), ('Thunder line', 1)]",5265.0,66.85,-37.814614,144.9498952,15,4542.1,Summer,False,0.3293,the people i purchased this for during christmas holiday loved it...,1.0
ORD416473,ID1463547087,2019-09-26,Bakers,"[('Universe Note', 1), ('Thunder line', 1), ('Lucent 330S', 1), ('iStream', 1)]",7010.0,80.23999999999978,-37.818549299999994,145.0032351,5,6739.74,Spring,False,1.1840000000000002,"good phone for price awesome phone, only problem is the battery life isn’t the greatest & it won’t let me completely sign into pear services although i can still use the phone.",1.0
ORD014903,ID6167440958,2019-07-17,Nickolson,"[('Thunder line', 1), ('Olivia x460', 2)]",4630.0,64.22,-37.8165106,144.9634215,5,4462.72,Winter,False,0.5868,i like it it's a good cellphone.,1.0
ORD270919,ID0244241472,2019-03-13,Bakers,"[('Universe Note', 1), ('pearTV', 2)]",16070.0,85.87,-37.793624200000004,144.9735255,25,12138.37,Autumn,True,2.6394,a good phone so far not sure it’s been 3 days however it arrived in time with no scratches on it an looked new... it’s to early to confirm if it is mechanically sound .. so far so good,1.0
ORD183133,ID0301549275,2019-10-26,Bakers,"[('iAssist Line', 2), ('Universe Note', 2), ('Olivia x460', 1)]",12575.0,65.5,-37.802006899999995,144.98375009999995,15,10754.25,Spring,False,1.3456,"the olivia universe s7 edge has a problem with dropped ... the olivia universe s7 edge has a problem with dropped calls and olivia knows about this problem, why didn't olivia do a recall on the phone or replace the phone?",0.0
ORD485826,ID0030287592,2019-12-25,Bakers,"[('Thunder line', 2), ('Lucent 330S', 2), ('iAssist Line', 2), ('Olivia x460', 1)]",12495.0,57.23,-37.80497310000001,144.99203310000001,5,11927.48,Summer,False,0.6259,phone will not charge the phone will not charge,0.0
ORD420029,ID0575524707,2019-10-27,Nickolson,"[('iStream', 2), ('Thunder line', 1), ('Olivia x460', 2)]",4930.0,106.84,-37.82133579999999,144.9844195,15,4297.34,Spring,True,1.3426,"new, used or refurbished? so far so good. the phone actually arrived early. however, the sim tray is bent, which led me to think the product isn't brand new as labeled, and definitely priced as. other than that, i've had no issues with it.",1.0
